area_wk;tarefa_WK;descritivo;analista;data_aloc;inicio_wk;fim_wk;comp_est;comp_real;tempo_est_h;prazo_est;prazo_real;crit_aloc;resum_exec;data_envio;data_aval;retorno;status;xp_creditada;score_ahp_escolhido;aprendizado_norm_escolhido;especializacao_norm_escolhido;workload_norm_escolhido;contrib_aprendizagem_escolhido;contrib_especializacao_escolhido;contrib_workload_escolhido
Direito financeiro;Implementação de políticas internas de compliance financeiro;;Esaú;2026-01-20 09:08:00;2026-01-22 13:00:00.000000000;2026-01-23 13:00:00.000000000;3,0;;8,0;2026-01-23 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Contratos;Letter of Intent;;Adão;2026-01-20 09:09:00;2026-03-20 13:01:00.000000000;2026-03-20 15:01:00.000000000;1,0;;2,0;2026-03-20 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Contratos;Contrato de Escrow de Código-Fonte;;Adão;2026-01-20 09:10:00;2026-03-20 15:01:00.000000000;2026-03-23 15:01:00.000000000;3,0;;8,0;2026-03-23 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Regulatório;Registro de companhias abertas, emissores e participantes de mercado na CVM;;Davi;2026-01-20 09:11:00;2026-02-09 11:02:59.999999999;2026-02-09 13:02:59.999999999;1,0;;2,0;2026-02-09 13:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9592764675206786;1,0;1,0;0,7392555931527027;0,6586441863669917;0,1851740071976712;0,11545827395601574
Societário;Gestão de earn-outs, ajustes de preço e garantias;;Jacó;2026-01-20 09:12:00;2026-02-12 11:06:00.000000000;2026-02-12 13:06:00.000000000;1,0;;2,0;2026-02-12 13:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9478947016154822;1,0;1,0;0,6663804858340487;0,6586441863669917;0,1851740071976712;0,1040765080508193
Contratos;Contrato de Representação Comercial;;Adão;2026-01-20 09:13:00;2026-03-23 15:01:00.000000000;2026-03-24 15:01:00.000000000;3,0;;8,0;2026-03-24 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Societário;Estruturação jurídica de carve-outs, spin-offs e alienação de ativos;;Jacó;2026-01-20 09:14:00;2026-02-12 13:06:00.000000000;2026-02-17 13:06:00.000000000;5,0;;24,0;2026-02-17 13:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,948203795173607;1,0;1,0;0,6683595483457423;0,6586441863669917;0,1851740071976712;0,10438560160894406
Concorrencial;Relacionamento CADE;;Abraão;2026-01-21 09:00:00;2026-02-06 09:00:00.000000000;2026-02-06 11:00:00.000000000;1,0;;2,0;2026-02-06 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,964883928931259;1,0;1,0;0,7751590158276219;0,6586441863669917;0,1851740071976712;0,12106573536659605
Societário;Atos perante Junta Comercial;;Jacó;2026-01-21 09:01:00;2026-02-17 13:06:00.000000000;2026-02-17 15:06:00.000000000;1,0;;2,0;2026-02-17 15:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,937114509572952;1,0;1,0;0,5973571322913072;0,6586441863669917;0,1851740071976712;0,093296316008289
Governança;Elaboração e revisão de atas;;Eva;2026-01-21 09:02:00;2026-02-06 13:05:00.000000000;2026-02-09 13:05:00.000000000;3,0;;8,0;2026-02-09 13:05:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9629972102007204;1,0;1,0;0,7630787436525156;0,6586441863669917;0,1851740071976712;0,11917901663605741
Direito financeiro;Monitoramento de mudanças regulatórias;;Esaú;2026-01-21 09:03:00;2026-01-23 13:00:00.000000000;2026-01-26 13:00:00.000000000;3,0;;8,0;2026-01-26 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Contencioso;Prevenção de Litígios e Atuação Preventiva;;Abraão;2026-01-21 09:04:00;2026-02-06 11:00:00.000000000;2026-02-10 11:00:00.000000000;4,0;;16,0;2026-02-10 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,966872199028917;1,0;1,0;0,7878895005302763;0,6586441863669917;0,1851740071976712;0,12305400546425405
Propriedade intelectual;Avaliação de riscos em parcerias e projetos conjuntos;;Abraão;2026-01-21 09:05:00;2026-02-10 11:00:00.000000000;2026-02-11 11:00:00.000000000;3,0;;8,0;2026-02-11 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9593001302355265;1,0;1,0;0,7394071006514822;0,6586441863669917;0,1851740071976712;0,11548193667086361
Societário;Atualização de Contrato Social / Estatuto;;Jacó;2026-01-21 09:06:00;2026-02-17 15:06:00.000000000;2026-02-18 15:06:00.000000000;3,0;;8,0;2026-02-18 15:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9384296156237442;1,0;1,0;0,6057774859855563;0,6586441863669917;0,1851740071976712;0,09461142205908128
Concorrencial;Revisão concorrencial de documentos;;Abraão;2026-01-21 09:07:00;2026-02-11 11:00:00.000000000;2026-02-12 11:00:00.000000000;3,0;;8,0;2026-02-12 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9555140958388313;1,0;1,0;0,7151659007120852;0,6586441863669917;0,1851740071976712;0,11169590227416841
Societário;Gestão de passivos;;Jacó;2026-01-21 09:08:00;2026-02-18 15:06:00.000000000;2026-02-19 09:06:00.000000000;1,0;;2,0;2026-02-19 09:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,934643581227049;1,0;1,0;0,5815362860461593;0,6586441863669917;0,1851740071976712;0,09082538766238607
Contratos;Contrato de Mandato;;Adão;2026-01-21 09:09:00;2026-03-24 15:01:00.000000000;2026-03-25 15:01:00.000000000;3,0;;8,0;2026-03-25 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Propriedade intelectual;Apoio na prevenção de vazamento de informações estratégicas;;Abraão;2026-01-21 09:10:00;2026-02-12 11:00:00.000000000;2026-02-12 13:00:00.000000000;1,0;;2,0;2026-02-12 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,952870536197216;1,0;1,0;0,6982397317686505;0,6586441863669917;0,1851740071976712;0,10905234263255308
Contratos;Contrato de SaaS;;Adão;2026-01-21 09:11:00;2026-03-25 15:01:00.000000000;2026-03-26 15:01:00.000000000;3,0;;8,0;2026-03-26 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Regulatório;Apoio jurídico em consultas públicas e audiências regulatórias;;Davi;2026-01-21 09:12:00;2026-02-09 13:02:59.999999999;2026-02-10 13:03:00.000000000;3,0;;8,0;2026-02-10 13:03:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9638677705164047;1,0;1,0;0,7686527623910218;0,6586441863669917;0,1851740071976712;0,12004957695174173
Governança;Gestão de fluxo de informações com Conselho de Administração;;Eva;2026-01-21 09:13:00;2026-02-09 13:05:00.000000000;2026-02-09 15:05:00.000000000;1,0;;2,0;2026-02-09 15:05:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9638527248244694;1,0;1,0;0,7685564279185333;0,6586441863669917;0,1851740071976712;0,12003453125980648
Direito financeiro;Análise de condições contratuais e riscos sistêmicos;;Esaú;2026-01-21 09:14:00;2026-01-26 13:00:00.000000000;2026-01-26 15:00:00.000000000;1,0;;2,0;2026-01-26 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Regulatório;Interface com áreas de produto, tecnologia e negócios;;Davi;2026-01-22 09:00:00;2026-02-10 13:03:00.000000000;2026-02-10 15:03:00.000000000;1,0;;2,0;2026-02-10 15:03:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,960933740292348;1,0;1,0;0,7498667700208322;0,6586441863669917;0,1851740071976712;0,11711554672768507
Societário;Due diligence societária;;Jacó;2026-01-22 09:01:00;2026-02-19 09:06:00.000000000;2026-02-24 09:06:00.000000000;5,0;;24,0;2026-02-24 09:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9373033066167723;1,0;1,0;0,5985659609515043;0,6586441863669917;0,1851740071976712;0,0934851130521094
Trabalhista;Apoio em programas de stock options e incentivos de longo prazo;;Abraão;2026-01-22 09:02:00;2026-02-12 13:00:00.000000000;2026-02-12 15:00:00.000000000;1,0;;2,0;2026-02-12 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9536925219037711;1,0;1,0;0,7035027372704812;0,6586441863669917;0,1851740071976712;0,10987432833910811
Societário;Acordo de Sócios / Acionistas;;Jacó;2026-01-22 09:03:00;2026-02-24 09:06:00.000000000;2026-02-25 09:05:59.999999999;3,0;;8,0;2026-02-25 09:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9264074294176596;1,0;1,0;0,528801899132794;0,6586441863669917;0,1851740071976712;0,08258923585299668
Contencioso;Elaboração de recursos;;Abraão;2026-01-22 09:04:00;2026-02-12 15:00:00.000000000;2026-02-16 15:00:00.000000000;4,0;;16,0;2026-02-16 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9527845321371783;1,0;1,0;0,6976890654522552;0,6586441863669917;0,1851740071976712;0,10896633857251536
Contratos;Contrato de Locação;;Adão;2026-01-22 09:05:00;2026-03-26 15:01:00.000000000;2026-03-27 15:01:00.000000000;3,0;;8,0;2026-03-27 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Contratos;Contrato de Cessão de Direitos Autorais;;Adão;2026-01-22 09:06:00;2026-03-27 15:01:00.000000000;2026-03-30 15:01:00.000000000;3,0;;8,0;2026-03-30 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Concorrencial;Avaliação de riscos concorrenciais;;Abraão;2026-01-22 09:07:00;2026-02-16 15:00:00.000000000;2026-02-16 17:00:00.000000000;1,0;;2,0;2026-02-16 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9479418079563712;1,0;1,0;0,6666820980510162;0,6586441863669917;0,1851740071976712;0,10412361439170824
Contratos;Contratos de Seguros ou Previdência;;Adão;2026-01-22 09:08:00;2026-03-30 15:01:00.000000000;2026-03-31 15:01:00.000000000;3,0;;8,0;2026-03-31 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Direito digital;Gestão de Processos com ANPD;;Eva;2026-01-22 09:09:00;2026-02-09 15:05:00.000000000;2026-02-10 09:04:59.999999999;1,0;;2,0;2026-02-10 09:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9660136053657357;1,0;1,0;0,7823921018077382;0,6586441863669917;0,1851740071976712;0,12219541180107274
Contratos;Contratos Administrativos;;Adão;2026-01-22 09:10:00;2026-03-31 15:01:00.000000000;2026-04-01 15:01:00.000000000;3,0;;8,0;2026-04-01 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Concorrencial;Relacionamento CADE;;Abraão;2026-01-22 09:11:00;2026-02-17 09:00:00.000000000;2026-02-17 11:00:00.000000000;1,0;;2,0;2026-02-17 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9493262345150185;1,0;1,0;0,6755462967067063;0,6586441863669917;0,1851740071976712;0,10550804095035561
Direito digital;Gestão de Processos com ANPD;;Eva;2026-01-22 09:12:00;2026-02-10 09:04:59.999999999;2026-02-10 11:04:59.999999999;1,0;;2,0;2026-02-10 11:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9659059706266818;1,0;1,0;0,7817029387002645;0,6586441863669917;0,1851740071976712;0,1220877770620189
Contratos;Contrato de Manutenção de Sistemas;;Adão;2026-01-22 09:13:00;2026-04-01 15:01:00.000000000;2026-04-02 15:01:00.000000000;3,0;;8,0;2026-04-02 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Regulatório;Estruturação de políticas exigidas por CVM e BCB;;Davi;2026-01-22 09:14:00;2026-02-10 15:03:00.000000000;2026-02-13 15:03:00.000000000;5,0;;24,0;2026-02-13 15:03:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9641895541253468;1,0;1,0;0,7707130766893797;0,6586441863669917;0,1851740071976712;0,12037136056068383
Contratos;Contrato de Representação Comercial;;Adão;2026-01-23 09:00:00;2026-04-02 15:01:00.000000000;2026-04-03 15:01:00.000000000;3,0;;8,0;2026-04-03 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;EM_EXECUCAO;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Concorrencial;Monitoramento regulatório e jurisprudencial;;Abraão;2026-01-23 09:01:00;2026-02-17 11:00:00.000000000;2026-02-18 11:00:00.000000000;3,0;;8,0;2026-02-18 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9505976514655454;1,0;1,0;0,6836869180732111;0,6586441863669917;0,1851740071976712;0,10677945790088245
Contratos;Contrato de Cessão de Direitos Autorais;;Adão;2026-01-23 09:02:00;2026-04-03 15:01:00.000000000;2026-04-06 15:01:00.000000000;3,0;;8,0;2026-04-06 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Concorrencial;Contencioso Administrativo Concorrencial;;Abraão;2026-01-23 09:03:00;2026-02-18 11:00:00.000000000;2026-02-20 11:00:00.000000000;4,0;;16,0;2026-02-20 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9484621512867019;1,0;1,0;0,6700137494271072;0,6586441863669917;0,1851740071976712;0,10464395772203892
Contratos;Contratos Administrativos;;Adão;2026-01-23 09:04:00;2026-04-06 15:01:00.000000000;2026-04-07 15:01:00.000000000;3,0;;8,0;2026-04-07 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Regulatório;Apoio jurídico a ofertas públicas (ICVM 160 e correlatas);;Davi;2026-01-23 09:05:00;2026-02-13 15:03:00.000000000;2026-02-16 11:02:59.999999999;2,0;;4,0;2026-02-16 11:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9571091750882411;1,0;1,0;0,725378865242433;0,6586441863669917;0,1851740071976712;0,11329098152357815
Regulatório;Análise de requisitos prudenciais e de liquidez;;Davi;2026-01-23 09:06:00;2026-02-16 11:02:59.999999999;2026-02-16 13:02:59.999999999;1,0;;2,0;2026-02-16 13:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9555780434537293;1,0;1,0;0,7155753441444385;0,6586441863669917;0,1851740071976712;0,11175984988906643
Contratos;Contrato de Escrow de Código-Fonte;;Adão;2026-01-23 09:07:00;2026-04-07 15:01:00.000000000;2026-04-08 15:01:00.000000000;3,0;;8,0;2026-04-08 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Contratos;Contrato de Mandato;;Adão;2026-01-23 09:08:00;2026-04-08 15:01:00.000000000;2026-04-09 15:01:00.000000000;3,0;;8,0;2026-04-09 15:01:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Contratos;Contrato de trabalho;;Adão;2026-01-23 09:09:00;2026-04-09 15:01:00.000000000;2026-04-10 09:00:59.999999999;1,0;;2,0;2026-04-10 09:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Direito digital;Análise de risco jurídico digital;;Eva;2026-01-23 09:10:00;2026-02-10 11:04:59.999999999;2026-02-10 13:04:59.999999999;1,0;;2,0;2026-02-10 13:04:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9691742414825839;1,0;1,0;0,8026290051256472;0,6586441863669917;0,1851740071976712;0,12535604791792102
Concorrencial;Avaliação de riscos concorrenciais;;Abraão;2026-01-23 09:11:00;2026-02-20 11:00:00.000000000;2026-02-20 13:00:00.000000000;1,0;;2,0;2026-02-20 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9457417768809595;1,0;1,0;0,652595751339932;0,6586441863669917;0,1851740071976712;0,10192358331629664
Societário;Avaliação de impactos (societário, contratual, regulatório, concorrencial, trabalhista, tributário);;Jacó;2026-01-23 09:12:00;2026-02-25 09:05:59.999999999;2026-02-26 09:05:59.999999999;3,0;;8,0;2026-02-26 09:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9376397043746704;1,0;1,0;0,6007198466413677;0,6586441863669917;0,1851740071976712;0,09382151081000747
Governança;Política de PLDFTP e Fraudes;;Eva;2026-01-23 09:13:00;2026-02-10 13:04:59.999999999;2026-02-11 13:05:00.000000000;3,0;;8,0;2026-02-11 13:05:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9684410222512456;1,0;1,0;0,7979343531167273;0,6586441863669917;0,1851740071976712;0,12462282868658264
Contratos;Contratos Administrativos;;Adão;2026-01-23 09:14:00;2026-04-10 09:00:59.999999999;2026-04-13 09:00:59.999999999;3,0;;8,0;2026-04-13 09:00:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;PENDENTE;True;0,8438181935646629;1,0;1,0;0,0;0,6586441863669917;0,1851740071976712;0,0
Societário;Consolidação das versões finais dos documentos;;Jacó;2026-01-26 09:00:00;2026-02-26 09:05:59.999999999;2026-02-26 11:05:59.999999999;1,0;;2,0;2026-02-26 11:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,935910342015744;1,0;1,0;0,5896470949656312;0,6586441863669917;0,1851740071976712;0,09209214845108105
Contencioso;Mapeamento e classificação do contencioso da companhia;;Abraão;2026-01-26 09:01:00;2026-02-20 13:00:00.000000000;2026-02-24 13:00:00.000000000;4,0;;16,0;2026-02-24 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9460221858639056;1,0;1,0;0,6543911524135018;0,6586441863669917;0,1851740071976712;0,10220399229924272
Contratos;Contrato de Hosting;;Caim;2026-01-26 09:02:00;2026-02-06 11:00:00.000000000;2026-02-09 11:00:00.000000000;3,0;;8,0;2026-02-09 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9119006951593529;0,9511118089966714;0,8302707808640097;0,8433239890941207;0,6264442635806503;0,15374456755172822;0,1317118640269743
Contencioso;Mapeamento e classificação do contencioso da companhia;;Abraão;2026-01-26 09:03:00;2026-02-24 13:00:00.000000000;2026-02-26 13:00:00.000000000;4,0;;16,0;2026-02-26 13:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9402645523560555;1,0;1,0;0,617526208670942;0,6586441863669917;0,1851740071976712;0,09644635879139266
Regulatório;Interface com áreas de produto, tecnologia e negócios;;Davi;2026-01-26 09:04:00;2026-02-16 13:02:59.999999999;2026-02-16 15:02:59.999999999;1,0;;2,0;2026-02-16 15:02:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9575194602748938;1,0;1,0;0,7280058369494259;0,6586441863669917;0,1851740071976712;0,11370126671023081
Contratos;Contrato de Cessão de Direitos Autorais;;Caim;2026-01-26 09:05:00;2026-02-09 11:00:00.000000000;2026-02-10 11:00:00.000000000;3,0;;8,0;2026-02-10 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9090218784054278;0,9511118089966714;0,8302707808640097;0,8248915172228409;0,6264442635806503;0,15374456755172822;0,12883304727304928
Contratos;Contratos Administrativos;;Caim;2026-01-26 09:06:00;2026-02-10 11:00:00.000000000;2026-02-11 11:00:00.000000000;3,0;;8,0;2026-02-11 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9061430616515028;0,9511118089966714;0,8302707808640097;0,806459045351561;0,6264442635806503;0,15374456755172822;0,12595423051912424
Societário;Integração societária;;Jacó;2026-01-26 09:07:00;2026-02-26 11:05:59.999999999;2026-02-26 13:05:59.999999999;1,0;;2,0;2026-02-26 13:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9351906378272626;1,0;1,0;0,585038976997811;0,6586441863669917;0,1851740071976712;0,09137244426259976
Direito digital;Análise de cláusulas de tratamento, compartilhamento e transferência de dados;;Eva;2026-01-26 09:08:00;2026-02-11 13:05:00.000000000;2026-02-12 09:05:00.000000000;2,0;;4,0;2026-02-12 09:05:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9661439154669608;1,0;1,0;0,7832264505977754;0,6586441863669917;0,1851740071976712;0,12232572190229787
Direito financeiro;Gestão de relacionamento jurídico-financeiro;;Esaú;2026-01-26 09:09:00;2026-01-26 15:00:00.000000000;2026-01-26 17:00:00.000000000;1,0;;2,0;2026-01-26 17:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;1,0;1,0;1,0;1,0;0,6586441863669917;0,1851740071976712;0,1561818064353371
Societário;Estruturação de regras de governança;;Jacó;2026-01-26 09:10:00;2026-02-26 13:05:59.999999999;2026-03-03 13:06:00.000000000;5,0;;24,0;2026-03-03 13:06:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9348906060591701;1,0;1,0;0,5831179352648431;0,6586441863669917;0,1851740071976712;0,09107241249450716
Propriedade intelectual;Atuação em oposições, nulidades e defesas administrativas;;Abraão;2026-01-26 09:11:00;2026-02-26 13:00:00.000000000;2026-02-26 15:00:00.000000000;1,0;;2,0;2026-02-26 15:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9349267578603588;1,0;1,0;0,5833494078160565;0,6586441863669917;0,1851740071976712;0,09110856429569586
Contratos;Contrato de Mútuo, Doação ou Comodato;;Caim;2026-01-26 09:12:00;2026-02-11 11:00:00.000000000;2026-02-12 11:00:00.000000000;3,0;;8,0;2026-02-12 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9038340164978951;0,9511118089966714;0,8302707808640097;0,7916747039080282;0,6264442635806503;0,15374456755172822;0,12364518536551647
Contratos;Contrato de Desenvolvimento de Software;;Caim;2026-01-26 09:13:00;2026-02-12 11:00:00.000000000;2026-02-13 11:00:00.000000000;3,0;;8,0;2026-02-13 11:00:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9009418724027999;0,9511118089966714;0,8302707808640097;0,773156899810964;0,6264442635806503;0,15374456755172822;0,1207530412704213
Regulatório;Interface com áreas de produto, tecnologia e negócios;;Davi;2026-01-26 09:14:00;2026-02-16 15:02:59.999999999;2026-02-17 09:03:00.000000000;1,0;;2,0;2026-02-17 09:03:00.000000000;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,957322798696752;1,0;1,0;0,726746653292697;0,6586441863669917;0,1851740071976712;0,11350460513208906
Societário;Suporte jurídico às negociações comerciais;;Jacó;2026-01-27 09:00:00;2026-03-03 13:06:00.000000000;2026-03-04 13:05:59.999999999;3,0;;8,0;2026-03-04 13:05:59.999999999;;AHP_APRENDIZAGEM_ESPECIALIZACAO_WORKLOAD;;;;;CONCLUIDA;True;0,9262141737738846;1,0;1,0;0,5275645229736508;0,6586441863669917;0,1851740071976712;0,08239598020922168
